"compname","MLRARSYM","Count","total","percentmlra","ctotal","affinity"
"Fosterburg","115",1218,33107001,0.00367898016495061,0.30738801044429,1.2
"Fosterburg","114B",156051,52719090,0.296004729975423,0.30738801044429,96.3
"Fosterburg","113",429,28309658,0.00151538390184721,0.30738801044429,0.49
"Fosterburg","108",3196,51640704,0.00618891640206919,0.30738801044429,2.01
"Fountainville","148",27492,99448051,0.0276445840049696,0.049170174829058,56.22
"Fountainville","149A",4933,31149224,0.0158366706021312,0.049170174829058,32.21
"Fountainville","147",10112,177749021,0.00568892022195723,0.049170174829058,11.57
"Fox","108",61348,51640704,0.118797760774137,4.35654204247038,2.73
"Fox","98",1857758,175031822,1.06138299811562,4.35654204247038,24.36
"Fox","111B",274650,91807049,0.299160035086195,4.35654204247038,6.87
"Fox","139",4177,85510805,0.00488476280862986,4.35654204247038,0.11
"Fox","114B",24176,52719090,0.0458581511934292,4.35654204247038,1.05
"Fox","111C",91385,28641418,0.319065906583256,4.35654204247038,7.32
"Fox","111A",1209041,103233144,1.17117521868752,4.35654204247038,26.88
"Fox","111D",268487,41553717,0.646120297734135,4.35654204247038,14.83
"Fox","110",30450,56520334,0.0538744162410647,4.35654204247038,1.24
"Fox","111E",69580,29389481,0.236751373731302,4.35654204247038,5.43
"Fox","97",1803,34895370,0.00516687457390479,4.35654204247038,0.12
"Fox","121",26012,119946350,0.0216863622778017,4.35654204247038,0.5
"Fox","114A",42663,24974392,0.170826981493684,4.35654204247038,3.92
"Fox","99",77875,107369567,0.0725298631408283,4.35654204247038,1.66
"Fox","124",134318,127505241,0.105343120758464,4.35654204247038,2.42
"Fox","120C",286,9696412,0.00294954463568586,4.35654204247038,0.07
"Fox","115",6942,33107001,0.0209683746347185,4.35654204247038,0.48
"Fox Hill","149A",690,31149224,0.00221514346553224,0.0993975608760984,2.23
"Fox Hill","153D",61124,62896151,0.0971824174105662,0.0993975608760984,97.77
"Fox Variant","111B",908,91807049,0.000989030809605916,0.00116711355488716,84.74
"Fox Variant","111D",74,41553717,0.000178082745281246,0.00116711355488716,15.26
"Foxville","148",12430,99448051,0.0124989880394941,0.106000878768155,11.79
"Foxville","130A",10823,11575167,0.0935018907286608,0.106000878768155,88.21
"Fragic Epiaquults","120C",38,9696412,0.000391897539007212,0.00859955059219914,4.56
"Fragic Epiaquults","114B",4327,52719090,0.00820765305319193,0.00859955059219914,95.44
"Fragmental, Mixed, Mesic Typic Udorthents","149B",2244,20420367,0.0109890287476224,0.016576264164461,66.29
"Fragmental, Mixed, Mesic Typic Udorthents","144A",10895,194998048,0.00558723541683863,0.016576264164461,33.71
"Francesville","111C",11608,28641418,0.0405287196325266,0.0405292909572083,100
"Francesville","98",1,175031822,5.71324681748442e-07,0.0405292909572083,0
"Frankenmuth","99",143225,107369567,0.133394409609568,0.133394409609568,100
"Frankfort","108",2174,51640704,0.00420985740240877,0.326210785422402,1.29
"Frankfort","110",181996,56520334,0.322000928019994,0.326210785422402,98.71
"Franklinville","101",29702,72267250,0.0411002217463651,0.194674617301443,21.11
"Franklinville","139",173,85510805,0.000202313614051464,0.194674617301443,0.1
"Franklinville","140",311758,203269067,0.153372081941026,0.194674617301443,78.78
"Frankstown","147",23619,177749021,0.0132878368989723,2.48868444829265,0.53
"Frankstown","128",54,4516193,0.0011956973495154,2.48868444829265,0.05
"Frankstown","123",69835,41335991,0.168944782284281,2.48868444829265,6.79
"Frankstown","127",141902,183662793,0.0772622465781624,2.48868444829265,3.1
"Frankstown","125",34082,72179215,0.0472185794760999,2.48868444829265,1.9
"Frankstown","122",4157673,192403601,2.16091225860165,2.48868444829265,86.83
"Frankstown","121",23825,119946350,0.0198630471039761,2.48868444829265,0.8
"Frankstown Variant","124",2889,127505241,0.00226578921567624,0.00226578921567624,100
"Frederick","125",191828,72179215,0.265766259718951,9.64440584913013,2.76
"Frederick","128",245033,4516193,5.4256538637742,9.64440584913013,56.26
"Frederick","120C",4265,9696412,0.0439853422069937,9.64440584913013,0.46
"Frederick","121",388,119946350,0.000323477954935686,9.64440584913013,0
"Frederick","120B",19297,24321372,0.0793417410826988,9.64440584913013,0.82
"Frederick","130A",8886,11575167,0.0767677909096258,9.64440584913013,0.8
"Frederick","127",429483,183662793,0.233843225938527,9.64440584913013,2.42
"Frederick","120A",185,105159520,0.000175923206952637,9.64440584913013,0
"Frederick","122",4099699,192403601,2.13078080591641,9.64440584913013,22.09
"Frederick","147",2466743,177749021,1.38776741842083,9.64440584913013,14.39
"Fredericktown","139",9965,85510805,0.0116534980579355,0.0134526397889017,86.63
"Fredericktown","124",2294,127505241,0.00179914173096618,0.0134526397889017,13.37
"Fredon","139",300245,85510805,0.351119370236311,1.71963669145451,20.42
"Fredon","141",13648,9138474,0.14934659769235,1.71963669145451,8.68
"Fredon","144B",118790,331949767,0.0357855349842737,1.71963669145451,2.08
"Fredon","143",38578,493943103,0.00781021129067167,1.71963669145451,0.45
"Fredon","126",455,164009984,0.000277422135471948,1.71963669145451,0.02
"Fredon","140",29123,203269067,0.0143273152328682,1.71963669145451,0.83
"Fredon","142",3829,51240559,0.00747259607374697,1.71963669145451,0.43
"Fredon","146",188289,26974966,0.698013854771865,1.71963669145451,40.59
"Fredon","145",140,24898413,0.000562284833173905,1.71963669145451,0.03
"Fredon","124",8085,127505241,0.00634091582164846,1.71963669145451,0.37
"Fredon","144A",252300,194998048,0.129385910570756,1.71963669145451,7.52
"Fredon","148",1378,99448051,0.00138564807066958,1.71963669145451,0.08
"Fredon","147",2260,177749021,0.00127145566669535,1.71963669145451,0.07
"Fredon","101",228753,72267250,0.31653757407401,1.71963669145451,18.41
"Fredonia","120A",811942,105159520,0.772105083781288,1.76535245915164,43.74
"Fredonia","125",36216,72179215,0.0501751092748792,1.76535245915164,2.84
"Fredonia","122",1814505,192403601,0.943072266095477,1.76535245915164,53.42
"Free","111C",69,28641418,0.000240909859979698,0.0255767887879624,0.94
"Free","111D",3673,41553717,0.00883916112727052,0.0255767887879624,34.56
"Free","110",9324,56520334,0.0164967178007122,0.0255767887879624,64.5
"Freehold","153C",7955,23918134,0.0332592835210305,3.98801098411558,0.83
"Freehold","153D",43888,62896151,0.0697785147456797,3.98801098411558,1.75
"Freehold","149A",1210139,31149224,3.88497318584887,3.98801098411558,97.42
"Freeland","122",37,192403601,1.92304093102707e-05,0.573409646840028,0
"Freeland","133C",40624,7084876,0.573390416430718,0.573409646840028,100
"Freesoil","99",98810,107369567,0.0920279393508218,0.1406240991636,65.44
"Freesoil","96",21433,44104308,0.0485961598127784,0.1406240991636,34.56
"Freetown","127",1364,183662793,0.000742665391133413,2.87327584258089,0.03
"Freetown","140",201559,203269067,0.0991587175435798,2.87327584258089,3.45
"Freetown","149B",306652,20420367,1.50169681083597,2.87327584258089,52.26
"Freetown","144A",1980741,194998048,1.01577478355065,2.87327584258089,35.35
"Freetown","147",1241,177749021,0.000698175434676515,2.87327584258089,0.02
"Freetown","145",60200,24898413,0.241782478264779,2.87327584258089,8.41
"Freetown","144B",44555,331949767,0.0134222115601003,2.87327584258089,0.47
"Fremont","101",80897,72267250,0.111941439587088,2.13445415522035,5.24
"Fremont","140",1300728,203269067,0.63990454583038,2.13445415522035,29.98
"Fremont","127",454,183662793,0.000247192146315667,2.13445415522035,0.01
"Fremont","139",1182068,85510805,1.38236097765657,2.13445415522035,64.76
"Frenchtown","124",44129,127505241,0.0346095577357483,4.3970645753995,0.79
"Frenchtown","127",11000,183662793,0.00598923702526946,4.3970645753995,0.14
"Frenchtown","111E",19375,29389481,0.0659249477729804,4.3970645753995,1.5
"Frenchtown","126",2737,164009984,0.0016688008456851,4.3970645753995,0.04
"Frenchtown","139",3667449,85510805,4.28887203201981,4.3970645753995,97.54
"Fresh Water Marsh","101",14414,72267250,0.0199454109572455,0.0221133143552328,90.2
"Fresh Water Marsh","144A",1571,194998048,0.000805649090394997,0.0221133143552328,3.64
"Fresh Water Marsh","144B",4522,331949767,0.00136225430759227,0.0221133143552328,6.16
"Freshkills","149B",2384,20420367,0.0116746187764402,0.013756178074921,84.87
"Freshkills","144A",4059,194998048,0.00208155929848077,0.013756178074921,15.13
"Frewsburg","139",8163,85510805,0.00954616203180405,0.0809597446398492,11.79
"Frewsburg","140",54293,203269067,0.026709917451434,0.0809597446398492,32.99
"Frewsburg","127",82104,183662793,0.0447036651566112,0.0809597446398492,55.22
"Fries","139",1903,85510805,0.0022254497545661,0.131360204289405,1.69
"Fries","99",8514,107369567,0.00792962124919438,0.131360204289405,6.04
"Fries","111B",52994,91807049,0.0577232364804581,0.131360204289405,43.94
"Fries","111E",18657,29389481,0.0634818968051869,0.131360204289405,48.33
"Frondorf","115",243,33107001,0.000733983727490146,3.99139806162607,0.02
"Frondorf","122",196818,192403601,0.102294343233212,3.99139806162607,2.56
"Frondorf","134",980,10678804,0.00917705765552022,3.99139806162607,0.23
"Frondorf","113",20594,28309658,0.0727454920154811,3.99139806162607,1.82
"Frondorf","120B",2408,24321372,0.00990075724346472,3.99139806162607,0.25
"Frondorf","120A",3992430,105159520,3.79654642775091,3.99139806162607,95.12
"Fryeburg","143",119022,493943103,0.0240962975851087,0.0681008472252957,35.38
"Fryeburg","144B",146073,331949767,0.044004549640187,0.0681008472252957,64.62
"Fullam","144A",11935,194998048,0.00612057408902883,0.154686107532479,3.96
"Fullam","143",12206,493943103,0.00247113481813309,0.154686107532479,1.6
"Fullam","144B",302456,331949767,0.0911149909016204,0.154686107532479,58.9
"Fullam","145",13689,24898413,0.0549794077236971,0.154686107532479,35.54
"Fullerton","125",1347,72179215,0.00186618820944506,1.4350299936266,0.13
"Fullerton","133C",78499,7084876,1.10797987148963,1.4350299936266,77.21
"Fullerton","122",268814,192403601,0.139713601306246,1.4350299936266,9.74
"Fullerton","123",76666,41335991,0.185470332621274,1.4350299936266,12.92
"Fulton","98",8960,175031822,0.00511906914846604,1.85031640495509,0.28
"Fulton","99",1891632,107369567,1.76179531393658,1.85031640495509,95.22
"Fulton","139",8031,85510805,0.00939179557483993,1.85031640495509,0.51
"Fulton","111C",277,28641418,0.000967130887164874,1.85031640495509,0.05
"Fulton","111B",66968,91807049,0.0729442899313755,1.85031640495509,3.94
"Fulton","111A",102,103233144,9.88054766597053e-05,1.85031640495509,0.01
"Fulton Variant","99",953,107369567,0.000887588565948114,0.000887588565948114,100
"Fulton, Till Substratum","99",713,107369567,0.000664061539896123,0.000664061539896123,100
"Fults","115",274300,33107001,0.828525664405544,0.830337152426297,99.78
"Fults","114B",955,52719090,0.00181148802075301,0.830337152426297,0.22
"Funkstown","147",2134165,177749021,1.20066202783755,1.33422070380581,89.99
"Funkstown","148",114324,99448051,0.114958512359382,1.33422070380581,8.62
"Funkstown","130A",2153,11575167,0.0186001636088706,1.33422070380581,1.39
"Gagetown","99",118801,107369567,0.110646809258344,0.110646809258344,100
"Gageville","139",89545,85510805,0.104717760521609,0.108882856052434,96.17
"Gageville","101",3010,72267250,0.00416509553082482,0.108882856052434,3.83
"Gaila","149A",21081,31149224,0.0676774484012828,2.02064547297061,3.35
"Gaila","130A",3384,11575167,0.0292349993740911,2.02064547297061,1.45
"Gaila","148",1913115,99448051,1.92373302519523,2.02064547297061,95.2
"Gainesboro","147",132485,177749021,0.0745348690274924,0.472162415645868,15.79
"Gainesboro","127",705328,183662793,0.384034233869023,0.472162415645868,81.34
"Gainesboro","140",27631,203269067,0.0135933127493521,0.472162415645868,2.88
"Gale","110",1030,56520334,0.00182235299600317,0.00539705251985165,33.77
"Gale","108",1846,51640704,0.00357469952384847,0.00539705251985165,66.23
"Galen","142",15917,51240559,0.0310632832869758,0.422144668498609,7.36
"Galen","140",17255,203269067,0.00848874856103905,0.422144668498609,2.01
"Galen","143",10,493943103,2.02452467485916e-06,0.422144668498609,0
"Galen","141",173,9138474,0.00189309506160438,0.422144668498609,0.45
"Galen","101",267191,72267250,0.369726259128443,0.422144668498609,87.58
"Galen","139",363,85510805,0.000424507756651338,0.422144668498609,0.1
"Galen","99",11324,107369567,0.0105467501792198,0.422144668498609,2.5
"Galestown","149A",141269,31149224,0.453523336568513,2.12093484757638,21.38
"Galestown","148",1568,99448051,0.00157670259420167,2.12093484757638,0.07
"Galestown","153C",190959,23918134,0.798385860703013,2.12093484757638,37.64
"Galestown","153D",545592,62896151,0.867448947710648,2.12093484757638,40.9
"Galestown Material","149A",4938,31149224,0.0158527223663742,0.0158527223663742,100
"Gallia","126",278615,164009984,0.169876853350586,0.500451302530746,33.94
"Gallia","114A",64,24974392,0.000256262494798672,0.500451302530746,0.05
"Gallia","124",421173,127505241,0.330318186685361,0.500451302530746,66
"Gallimore","120B",663,24321372,0.00272599753007355,0.109572094047028,2.49
"Gallimore","114A",26673,24974392,0.106801398808828,0.109572094047028,97.47
"Gallimore","122",86,192403601,4.4697708126575e-05,0.109572094047028,0.04
"Gallipolis","126",70089,164009984,0.0427345935232821,0.0534974318460557,79.88
"Gallipolis","124",13408,127505241,0.010515646176458,0.0534974318460557,19.66
"Gallipolis","127",454,183662793,0.000247192146315667,0.0534974318460557,0.46
"Gallman","99",10049,107369567,0.00935926285331858,0.200579755027283,4.67
"Gallman","111B",51121,91807049,0.0556830881254009,0.200579755027283,27.76
"Gallman","124",3207,127505241,0.00251519072851288,0.200579755027283,1.25
"Gallman","111A",3381,103233144,0.00327511094692611,0.200579755027283,1.63
"Gallman","111E",38132,29389481,0.129747102373125,0.200579755027283,64.69
"Galloway","148",83,99448051,8.34606602798078e-05,3.78461317985046,0
"Galloway","153D",1945925,62896151,3.09386976637092,3.78461317985046,81.75
"Galloway","149A",152212,31149224,0.488654227790715,3.78461317985046,12.91
"Galloway","153C",48316,23918134,0.202005725028549,3.78461317985046,5.34
"Galoo","142",469469,51240559,0.916205851696505,0.956773583106111,95.76
"Galoo","101",19764,72267250,0.0273484877313029,0.956773583106111,2.86
"Galoo","144A",13756,194998048,0.00705442959100801,0.956773583106111,0.74
"Galoo","144B",15812,331949767,0.00476337132057695,0.956773583106111,0.5
"Galoo","140",31,203269067,1.52507218424926e-05,0.956773583106111,0
"Galoo","143",6847,493943103,0.00138619204487607,0.956773583106111,0.14
"Galtsmill","136",2783,11412644,0.0243852344820359,0.0243852344820359,100
"Galway","141",1831,9138474,0.0200361679641481,1.60120683116094,1.25
"Galway","140",9896,203269067,0.00486842397913894,1.60120683116094,0.3
"Galway","144B",260747,331949767,0.07855013797916,1.60120683116094,4.91
"Galway","143",47325,493943103,0.00958106302377098,1.60120683116094,0.6
"Galway","101",58501,72267250,0.0809509148334827,1.60120683116094,5.06
"Galway","147",6039,177749021,0.00339748706689079,1.60120683116094,0.21
"Galway","142",617710,51240559,1.20550987743908,1.60120683116094,75.29
"Galway","148",2551,99448051,0.00256515836594927,1.60120683116094,0.16
"Galway","144A",381704,194998048,0.195747600509314,1.60120683116094,12.23
"Gardenisle","142",8713,51240559,0.0170041080152931,0.0170041080152931,100
"Garlin","122",4667,192403601,0.00242563027705495,0.157351727430064,1.54
"Garlin","121",185215,119946350,0.154414869647972,0.157351727430064,98.13
"Garlin","125",369,72179215,0.000511227505037288,0.157351727430064,0.32
"Garmon","125",12057,72179215,0.0167042548190639,2.59438899044791,0.64
"Garmon","122",4846484,192403601,2.5189154333967,2.59438899044791,97.09
"Garmon","121",62271,119946350,0.0519157106489693,2.59438899044791,2
"Garmon","123",2833,41335991,0.0068535915831799,2.59438899044791,0.26
"Gasconade","124",440,127505241,0.000345083854239372,0.0164762680357976,2.09
"Gasconade","111D",13,41553717,3.12848066034622e-05,0.0164762680357976,0.19
"Gasconade","111A",9,103233144,8.71813029350341e-06,0.0164762680357976,0.05
"Gasconade","121",1665,119946350,0.00138812060558741,0.0164762680357976,8.42
"Gasconade","114A",3672,24974392,0.0147030606390738,0.0164762680357976,89.24
"Gatchel","120B",1154135,24321372,4.74535318155571,5.84046032550919,81.25
"Gatchel","122",88272,192403601,0.0458785592063841,5.84046032550919,0.79
"Gatchel","114A",1164,24974392,0.00466077412415085,5.84046032550919,0.08
"Gatchel","114B",9643,52719090,0.0182912868943679,5.84046032550919,0.31
"Gatchel","120C",99512,9696412,1.02627652372857,5.84046032550919,17.57
"Gatton","122",240593,192403601,0.125045996410431,0.134554408012158,92.93
"Gatton","120A",9999,105159520,0.0095084116017266,0.134554408012158,7.07
"Gaudineer","127",326278,183662793,0.17765057073917,0.17765057073917,100
"Gauld","94A",410,91610663,0.00044754615518938,0.00044754615518938,100
"Gauley","127",275626,183662793,0.150071767666084,0.151556499231266,99.02
"Gauley","140",3018,203269067,0.00148473156518203,0.151556499231266,0.98
"Gavers","139",170,85510805,0.000198805285484098,0.00460019299000991,4.32
"Gavers","124",5612,127505241,0.00440138770452581,0.00460019299000991,95.68
