"dmuiid"	"region"
552591	"r12"
552607	"r12"
552590	"r12"
165142	"r12"
552609	"r12"
552610	"r12"
165145	"r12"
165146	"r12"
165147	"r12"
165148	"r12"
165149	"r12"
165153	"r12"
552614	"r12"
552615	"r12"
552616	"r12"
552617	"r12"
165154	"r12"
165155	"r12"
165156	"r12"
165157	"r12"
165158	"r12"
552618	"r12"
165159	"r12"
165160	"r12"
165161	"r12"
165162	"r12"
165163	"r12"
165164	"r12"
165165	"r12"
552626	"r12"
165172	"r12"
552629	"r12"
552630	"r12"
552627	"r12"
165176	"r12"
165177	"r12"
165178	"r12"
165179	"r12"
552634	"r12"
552635	"r12"
552637	"r12"
551899	"r12"
165183	"r12"
165184	"r12"
165185	"r12"
165186	"r12"
552647	"r12"
552645	"r12"
165187	"r12"
165188	"r12"
165189	"r12"
552648	"r12"
552649	"r12"
552650	"r12"
552651	"r12"
552653	"r12"
552654	"r12"
165190	"r12"
552656	"r12"
552657	"r12"
552659	"r12"
165191	"r12"
552660	"r12"
165192	"r12"
165193	"r12"
165194	"r12"
552661	"r12"
552663	"r12"
165195	"r12"
165196	"r12"
165197	"r12"
165198	"r12"
165199	"r12"
165200	"r12"
165201	"r12"
552664	"r12"
552665	"r12"
552668	"r12"
552669	"r12"
552675	"r12"
552677	"r12"
552678	"r12"
552680	"r12"
552681	"r12"
552683	"r12"
552685	"r12"
552686	"r12"
552688	"r12"
165208	"r12"
165209	"r12"
552690	"r12"
552692	"r12"
552689	"r12"
542668	"r12"
552705	"r12"
552706	"r12"
552708	"r12"
552710	"r12"
552707	"r12"
165210	"r12"
165211	"r12"
165212	"r12"
552711	"r12"
552712	"r12"
165213	"r12"
165214	"r12"
165220	"r12"
552713	"r12"
165221	"r12"
165222	"r12"
165223	"r12"
552714	"r12"
165229	"r12"
552717	"r12"
552718	"r12"
552720	"r12"
552723	"r12"
634297	"r12"
165230	"r12"
165231	"r12"
552727	"r12"
165233	"r12"
165234	"r12"
165237	"r12"
552728	"r12"
552729	"r12"
552731	"r12"
165242	"r12"
594387	"r12"
594388	"r12"
145215	"r12"
594391	"r12"
145216	"r12"
594392	"r12"
145217	"r12"
594393	"r12"
594401	"r12"
594395	"r12"
594396	"r12"
594397	"r12"
594398	"r12"
594399	"r12"
145226	"r12"
594400	"r12"
145227	"r12"
594404	"r12"
145229	"r12"
145231	"r12"
145232	"r12"
145233	"r12"
594410	"r12"
145234	"r12"
594411	"r12"
145238	"r12"
634274	"r12"
145239	"r12"
634280	"r12"
634363	"r12"
635180	"r12"
145244	"r12"
635186	"r12"
635187	"r12"
145246	"r12"
635188	"r12"
635189	"r12"
145248	"r12"
635191	"r12"
635194	"r12"
145251	"r12"
635195	"r12"
635197	"r12"
635198	"r12"
635199	"r12"
635200	"r12"
635201	"r12"
635202	"r12"
635203	"r12"
635205	"r12"
635206	"r12"
635207	"r12"
635208	"r12"
635210	"r12"
635209	"r12"
635211	"r12"
635212	"r12"
145269	"r12"
144057	"r12"
144060	"r12"
144061	"r12"
144062	"r12"
144066	"r12"
144070	"r12"
144071	"r12"
144072	"r12"
144073	"r12"
144079	"r12"
144083	"r12"
144084	"r12"
144085	"r12"
144086	"r12"
144087	"r12"
144088	"r12"
144089	"r12"
144090	"r12"
144091	"r12"
144092	"r12"
144093	"r12"
144094	"r12"
144096	"r12"
144097	"r12"
144098	"r12"
144099	"r12"
144100	"r12"
144101	"r12"
144102	"r12"
144105	"r12"
144106	"r12"
144107	"r12"
144108	"r12"
144109	"r12"
144110	"r12"
144111	"r12"
500279	"r12"
144112	"r12"
125736	"r12"
125737	"r12"
125745	"r12"
125746	"r12"
125747	"r12"
125748	"r12"
149086	"r12"
149099	"r12"
125756	"r12"
125757	"r12"
125763	"r12"
149104	"r12"
125766	"r12"
149108	"r12"
149111	"r12"
125769	"r12"
125770	"r12"
125779	"r12"
149123	"r12"
125780	"r12"
125781	"r12"
125782	"r12"
125783	"r12"
125784	"r12"
149132	"r12"
125787	"r12"
125789	"r12"
125790	"r12"
149152	"r12"
149153	"r12"
499615	"r12"
125795	"r12"
149155	"r12"
125796	"r12"
125797	"r12"
149156	"r12"
149157	"r12"
165339	"r12"
165340	"r12"
165343	"r12"
165344	"r12"
165345	"r12"
165346	"r12"
165347	"r12"
165348	"r12"
165349	"r12"
165356	"r12"
165358	"r12"
165359	"r12"
165360	"r12"
165361	"r12"
165362	"r12"
165363	"r12"
165364	"r12"
165365	"r12"
165366	"r12"
165367	"r12"
165369	"r12"
165370	"r12"
165371	"r12"
165372	"r12"
165373	"r12"
165382	"r12"
165383	"r12"
165384	"r12"
165385	"r12"
165386	"r12"
165387	"r12"
165388	"r12"
165389	"r12"
165390	"r12"
165392	"r12"
165393	"r12"
165394	"r12"
165395	"r12"
165396	"r12"
165397	"r12"
165398	"r12"
165399	"r12"
165400	"r12"
165401	"r12"
165404	"r12"
165405	"r12"
165406	"r12"
165407	"r12"
165408	"r12"
165416	"r12"
165418	"r12"
165419	"r12"
165422	"r12"
165423	"r12"
165424	"r12"
165425	"r12"
165426	"r12"
165427	"r12"
125798	"r12"
125799	"r12"
125812	"r12"
125813	"r12"
125814	"r12"
125815	"r12"
125816	"r12"
125821	"r12"
125822	"r12"
125823	"r12"
125824	"r12"
125839	"r12"
125840	"r12"
125841	"r12"
125845	"r12"
125846	"r12"
125847	"r12"
125852	"r12"
125853	"r12"
125854	"r12"
125858	"r12"
125866	"r12"
125867	"r12"
125868	"r12"
125869	"r12"
125870	"r12"
125873	"r12"
125880	"r12"
125881	"r12"
469395	"r12"
125883	"r12"
155095	"r12"
155096	"r12"
125887	"r12"
125888	"r12"
155093	"r12"
155094	"r12"
125889	"r12"
125890	"r12"
155121	"r12"
443816	"r12"
125891	"r12"
125892	"r12"
125893	"r12"
125894	"r12"
125895	"r12"
125897	"r12"
125898	"r12"
125899	"r12"
155099	"r12"
155100	"r12"
155101	"r12"
125902	"r12"
443844	"r12"
155102	"r12"
125904	"r12"
125905	"r12"
125906	"r12"
125907	"r12"
125908	"r12"
125909	"r12"
125910	"r12"
125911	"r12"
125915	"r12"
125916	"r12"
125917	"r12"
155106	"r12"
125918	"r12"
155164	"r12"
155123	"r12"
125920	"r12"
125921	"r12"
155124	"r12"
125922	"r12"
155125	"r12"
125923	"r12"
125924	"r12"
155126	"r12"
125925	"r12"
125926	"r12"
125928	"r12"
125929	"r12"
125930	"r12"
125931	"r12"
155159	"r12"
125932	"r12"
125933	"r12"
125934	"r12"
125935	"r12"
125936	"r12"
125937	"r12"
155127	"r12"
125938	"r12"
125939	"r12"
125940	"r12"
125941	"r12"
155128	"r12"
125942	"r12"
125943	"r12"
155108	"r12"
125944	"r12"
125945	"r12"
125946	"r12"
155110	"r12"
155111	"r12"
155112	"r12"
125949	"r12"
125950	"r12"
125951	"r12"
125952	"r12"
125953	"r12"
125954	"r12"
125955	"r12"
125956	"r12"
125957	"r12"
125958	"r12"
125959	"r12"
125960	"r12"
125961	"r12"
155160	"r12"
125963	"r12"
125964	"r12"
125965	"r12"
125966	"r12"
125967	"r12"
125968	"r12"
125969	"r12"
155056	"r12"
125971	"r12"
155113	"r12"
155114	"r12"
155115	"r12"
125972	"r12"
155117	"r12"
125975	"r12"
125974	"r12"
125977	"r12"
155119	"r12"
148660	"r12"
148662	"r12"
148663	"r12"
148664	"r12"
148665	"r12"
148667	"r12"
148668	"r12"
148669	"r12"
148670	"r12"
148671	"r12"
148672	"r12"
148673	"r12"
148675	"r12"
148676	"r12"
148677	"r12"
148678	"r12"
148679	"r12"
148680	"r12"
148681	"r12"
148684	"r12"
148685	"r12"
148686	"r12"
148687	"r12"
148688	"r12"
148691	"r12"
148692	"r12"
148693	"r12"
148694	"r12"
148695	"r12"
148696	"r12"
148697	"r12"
148698	"r12"
148699	"r12"
478562	"r12"
500953	"r12"
527138	"r12"
148700	"r12"
146696	"r12"
146698	"r12"
146699	"r12"
146702	"r12"
146703	"r12"
146705	"r12"
146706	"r12"
146709	"r12"
146711	"r12"
146712	"r12"
146714	"r12"
146715	"r12"
146713	"r12"
146719	"r12"
146720	"r12"
146721	"r12"
410534	"r12"
146723	"r12"
146724	"r12"
410578	"r12"
146726	"r12"
146727	"r12"
146728	"r12"
410537	"r12"
146729	"r12"
146730	"r12"
146734	"r12"
146735	"r12"
146736	"r12"
146737	"r12"
146738	"r12"
146739	"r12"
167402	"r12"
167403	"r12"
167404	"r12"
167405	"r12"
167407	"r12"
167408	"r12"
167409	"r12"
167410	"r12"
167411	"r12"
167412	"r12"
167413	"r12"
167414	"r12"
167418	"r12"
167419	"r12"
167420	"r12"
167421	"r12"
167422	"r12"
167423	"r12"
167424	"r12"
167425	"r12"
167426	"r12"
167427	"r12"
167428	"r12"
167429	"r12"
167430	"r12"
167431	"r12"
167432	"r12"
167433	"r12"
167435	"r12"
167436	"r12"
167437	"r12"
167438	"r12"
167439	"r12"
167440	"r12"
167441	"r12"
167442	"r12"
167443	"r12"
167444	"r12"
167445	"r12"
167446	"r12"
167447	"r12"
167451	"r12"
167454	"r12"
167455	"r12"
167461	"r12"
167463	"r12"
167464	"r12"
167465	"r12"
167466	"r12"
167470	"r12"
167471	"r12"
167472	"r12"
167473	"r12"
167474	"r12"
167478	"r12"
167479	"r12"
167480	"r12"
167481	"r12"
167482	"r12"
167483	"r12"
167484	"r12"
167485	"r12"
167486	"r12"
167487	"r12"
167488	"r12"
167489	"r12"
167490	"r12"
167492	"r12"
167502	"r12"
167503	"r12"
167504	"r12"
167505	"r12"
167506	"r12"
167507	"r12"
167508	"r12"
167509	"r12"
167510	"r12"
167511	"r12"
167512	"r12"
167513	"r12"
167516	"r12"
167517	"r12"
167521	"r12"
361920	"r12"
152958	"r12"
150473	"r12"
155248	"r12"
150384	"r12"
423871	"r12"
423872	"r12"
155880	"r12"
155251	"r12"
411553	"r12"
411552	"r12"
411583	"r12"
411550	"r12"
411549	"r12"
423876	"r12"
423875	"r12"
452936	"r12"
452937	"r12"
452940	"r12"
452941	"r12"
452938	"r12"
452939	"r12"
423874	"r12"
423873	"r12"
155859	"r12"
155860	"r12"
155861	"r12"
150339	"r12"
150478	"r12"
150405	"r12"
453141	"r12"
150338	"r12"
150410	"r12"
150411	"r12"
150500	"r12"
150337	"r12"
152565	"r12"
453142	"r12"
150416	"r12"
150417	"r12"
150418	"r12"
150479	"r12"
150480	"r12"
150421	"r12"
150481	"r12"
150423	"r12"
150424	"r12"
150483	"r12"
150425	"r12"
150426	"r12"
153076	"r12"
453144	"r12"
150503	"r12"
155976	"r12"
453145	"r12"
453146	"r12"
150333	"r12"
150334	"r12"
150335	"r12"
150336	"r12"
453147	"r12"
150497	"r12"
150374	"r12"
150375	"r12"
150376	"r12"
150377	"r12"
150378	"r12"
150498	"r12"
150383	"r12"
152147	"r12"
453148	"r12"
152308	"r12"
153058	"r12"
153059	"r12"
153060	"r12"
152244	"r12"
152245	"r12"
152246	"r12"
152247	"r12"
152259	"r12"
152196	"r12"
152311	"r12"
152312	"r12"
452867	"r12"
152313	"r12"
155973	"r12"
152208	"r12"
152232	"r12"
155863	"r12"
155864	"r12"
155865	"r12"
411768	"r12"
453059	"r12"
155866	"r12"
411769	"r12"
155867	"r12"
411772	"r12"
453149	"r12"
423879	"r12"
423882	"r12"
423881	"r12"
423888	"r12"
423887	"r12"
423886	"r12"
423885	"r12"
155969	"r12"
155970	"r12"
155971	"r12"
155972	"r12"
150427	"r12"
150428	"r12"
150429	"r12"
150430	"r12"
150506	"r12"
150508	"r12"
150434	"r12"
150435	"r12"
150436	"r12"
150437	"r12"
156013	"r12"
150438	"r12"
150439	"r12"
150440	"r12"
150510	"r12"
150511	"r12"
150512	"r12"
150513	"r12"
150538	"r12"
155870	"r12"
150441	"r12"
150514	"r12"
150515	"r12"
150516	"r12"
150519	"r12"
150520	"r12"
150521	"r12"
150522	"r12"
150523	"r12"
150442	"r12"
150443	"r12"
150444	"r12"
150445	"r12"
152146	"r12"
150446	"r12"
150524	"r12"
150525	"r12"
150526	"r12"
152142	"r12"
150447	"r12"
150448	"r12"
150449	"r12"
150528	"r12"
150529	"r12"
150450	"r12"
150451	"r12"
150452	"r12"
150453	"r12"
150454	"r12"
150455	"r12"
150456	"r12"
150530	"r12"
150531	"r12"
150532	"r12"
150541	"r12"
150548	"r12"
150549	"r12"
150458	"r12"
150459	"r12"
150540	"r12"
150457	"r12"
150460	"r12"
150462	"r12"
150463	"r12"
150464	"r12"
453150	"r12"
150465	"r12"
150466	"r12"
150536	"r12"
150467	"r12"
150468	"r12"
150469	"r12"
150470	"r12"
150471	"r12"
150472	"r12"
150537	"r12"
150379	"r12"
462875	"r12"
463585	"r12"
462884	"r12"
462907	"r12"
463579	"r12"
463580	"r12"
463581	"r12"
462905	"r12"
462906	"r12"
463578	"r12"
462876	"r12"
484708	"r12"
484710	"r12"
484711	"r12"
463615	"r12"
462877	"r12"
462903	"r12"
441868	"r12"
463617	"r12"
463618	"r12"
462878	"r12"
462879	"r12"
463622	"r12"
463623	"r12"
463624	"r12"
463625	"r12"
462901	"r12"
462900	"r12"
462880	"r12"
462881	"r12"
463627	"r12"
462794	"r12"
465306	"r12"
462024	"r12"
466688	"r12"
463629	"r12"
463631	"r12"
463632	"r12"
488402	"r12"
488763	"r12"
488764	"r12"
488405	"r12"
488406	"r12"
488407	"r12"
489422	"r12"
489056	"r12"
488766	"r12"
488799	"r12"
488897	"r12"
488898	"r12"
488899	"r12"
488900	"r12"
488767	"r12"
488768	"r12"
488769	"r12"
488902	"r12"
488802	"r12"
488771	"r12"
488866	"r12"
488343	"r12"
489057	"r12"
489059	"r12"
489060	"r12"
488804	"r12"
489397	"r12"
488805	"r12"
488903	"r12"
488867	"r12"
488868	"r12"
488904	"r12"
488775	"r12"
488595	"r12"
489362	"r12"
489431	"r12"
488632	"r12"
488633	"r12"
488777	"r12"
488416	"r12"
488424	"r12"
488425	"r12"
488426	"r12"
488427	"r12"
488428	"r12"
488429	"r12"
488430	"r12"
488433	"r12"
488434	"r12"
488435	"r12"
488436	"r12"
488437	"r12"
488438	"r12"
488440	"r12"
488441	"r12"
488442	"r12"
488637	"r12"
488638	"r12"
488639	"r12"
488443	"r12"
488445	"r12"
488446	"r12"
488447	"r12"
488448	"r12"
488449	"r12"
488450	"r12"
488451	"r12"
488452	"r12"
488453	"r12"
488454	"r12"
488455	"r12"
488456	"r12"
488458	"r12"
488459	"r12"
488460	"r12"
488461	"r12"
488642	"r12"
488462	"r12"
488463	"r12"
488464	"r12"
488465	"r12"
488466	"r12"
488467	"r12"
488468	"r12"
488469	"r12"
488559	"r12"
488560	"r12"
488561	"r12"
488562	"r12"
488563	"r12"
488564	"r12"
488565	"r12"
488566	"r12"
488567	"r12"
488568	"r12"
488569	"r12"
488570	"r12"
488571	"r12"
488572	"r12"
488573	"r12"
488574	"r12"
488575	"r12"
488576	"r12"
488591	"r12"
488592	"r12"
488593	"r12"
488577	"r12"
488578	"r12"
488643	"r12"
488579	"r12"
488580	"r12"
488581	"r12"
488644	"r12"
488645	"r12"
488582	"r12"
488601	"r12"
488583	"r12"
488584	"r12"
488646	"r12"
488422	"r12"
488585	"r12"
488586	"r12"
488587	"r12"
488423	"r12"
488647	"r12"
488588	"r12"
488589	"r12"
488590	"r12"
488648	"r12"
488649	"r12"
488650	"r12"
488905	"r12"
488906	"r12"
488688	"r12"
488689	"r12"
488690	"r12"
489061	"r12"
489062	"r12"
488692	"r12"
488691	"r12"
489063	"r12"
489064	"r12"
488869	"r12"
488870	"r12"
488871	"r12"
488872	"r12"
488701	"r12"
488702	"r12"
489444	"r12"
488703	"r12"
488807	"r12"
488809	"r12"
488810	"r12"
488704	"r12"
488705	"r12"
488909	"r12"
488912	"r12"
488914	"r12"
488781	"r12"
488917	"r12"
488918	"r12"
488919	"r12"
489065	"r12"
488873	"r12"
488874	"r12"
488875	"r12"
488876	"r12"
488784	"r12"
488785	"r12"
488706	"r12"
488787	"r12"
488347	"r12"
488794	"r12"
488796	"r12"
488922	"r12"
488923	"r12"
488927	"r12"
488929	"r12"
488932	"r12"
488934	"r12"
488940	"r12"
488941	"r12"
488944	"r12"
488945	"r12"
488947	"r12"
488951	"r12"
488953	"r12"
488961	"r12"
488963	"r12"
489066	"r12"
488877	"r12"
489067	"r12"
489447	"r12"
488817	"r12"
488820	"r12"
488824	"r12"
488878	"r12"
489383	"r12"
488351	"r12"
489038	"r12"
489039	"r12"
488831	"r12"
488354	"r12"
488847	"r12"
488848	"r12"
488849	"r12"
488355	"r12"
488712	"r12"
489044	"r12"
489045	"r12"
489068	"r12"
489071	"r12"
488879	"r12"
489433	"r12"
489434	"r12"
489435	"r12"
488880	"r12"
488881	"r12"
488882	"r12"
488883	"r12"
488884	"r12"
489436	"r12"
488885	"r12"
488886	"r12"
488887	"r12"
488888	"r12"
488889	"r12"
488890	"r12"
488891	"r12"
488892	"r12"
488893	"r12"
489072	"r12"
489448	"r12"
489449	"r12"
489450	"r12"
489451	"r12"
489452	"r12"
489437	"r12"
488894	"r12"
488895	"r12"
489438	"r12"
489439	"r12"
489441	"r12"
489442	"r12"
489082	"r12"
489398	"r12"
489399	"r12"
489400	"r12"
489401	"r12"
489083	"r12"
489402	"r12"
488714	"r12"
489443	"r12"
488715	"r12"
488716	"r12"
488717	"r12"
489403	"r12"
489404	"r12"
489405	"r12"
489406	"r12"
488896	"r12"
489407	"r12"
489408	"r12"
489409	"r12"
489410	"r12"
489412	"r12"
489414	"r12"
489416	"r12"
489417	"r12"
489418	"r12"
488718	"r12"
488719	"r12"
488720	"r12"
488721	"r12"
488722	"r12"
489419	"r12"
489420	"r12"
489421	"r12"
489454	"r12"
489455	"r12"
489456	"r12"
489457	"r12"
489458	"r12"
489459	"r12"
489460	"r12"
489461	"r12"
489462	"r12"
489463	"r12"
489464	"r12"
489465	"r12"
489466	"r12"
489468	"r12"
488723	"r12"
488724	"r12"
489469	"r12"
489470	"r12"
489471	"r12"
489473	"r12"
495802	"r12"
488725	"r12"
488726	"r12"
488727	"r12"
488728	"r12"
488729	"r12"
488730	"r12"
488361	"r12"
488363	"r12"
488364	"r12"
488732	"r12"
488733	"r12"
488734	"r12"
488735	"r12"
488383	"r12"
488741	"r12"
488744	"r12"
488756	"r12"
488747	"r12"
488757	"r12"
488758	"r12"
488759	"r12"
488749	"r12"
488751	"r12"
488752	"r12"
488397	"r12"
488753	"r12"
488400	"r12"
488862	"r12"
488863	"r12"
488754	"r12"
488401	"r12"
488865	"r12"
493910	"r12"
409814	"r12"
409815	"r12"
409827	"r12"
409828	"r12"
409829	"r12"
409830	"r12"
409831	"r12"
409835	"r12"
409836	"r12"
409840	"r12"
409841	"r12"
409842	"r12"
409843	"r12"
409844	"r12"
409855	"r12"
409856	"r12"
409864	"r12"
409865	"r12"
409868	"r12"
409871	"r12"
409874	"r12"
409877	"r12"
409878	"r12"
409885	"r12"
409886	"r12"
409887	"r12"
409888	"r12"
409889	"r12"
409890	"r12"
409892	"r12"
409893	"r12"
409895	"r12"
409896	"r12"
409897	"r12"
409902	"r12"
409904	"r12"
409905	"r12"
409906	"r12"
409907	"r12"
409908	"r12"
409910	"r12"
409911	"r12"
409915	"r12"
409979	"r12"
409980	"r12"
409981	"r12"
409984	"r12"
409985	"r12"
409986	"r12"
409989	"r12"
409992	"r12"
409993	"r12"
452614	"r12"
152927	"r12"
124238	"r12"
154139	"r12"
154140	"r12"
155041	"r12"
152934	"r12"
152935	"r12"
401618	"r12"
124241	"r12"
124242	"r12"
401574	"r12"
124243	"r12"
152929	"r12"
124246	"r12"
152930	"r12"
152931	"r12"
155018	"r12"
401576	"r12"
124247	"r12"
124248	"r12"
124249	"r12"
124250	"r12"
124251	"r12"
124252	"r12"
124253	"r12"
124254	"r12"
152932	"r12"
155039	"r12"
154142	"r12"
154143	"r12"
154146	"r12"
154147	"r12"
154148	"r12"
401577	"r12"
155017	"r12"
154983	"r12"
401629	"r12"
154984	"r12"
401650	"r12"
401651	"r12"
154153	"r12"
154152	"r12"
124263	"r12"
124264	"r12"
124265	"r12"
154985	"r12"
154986	"r12"
152937	"r12"
152938	"r12"
401630	"r12"
154991	"r12"
155019	"r12"
124273	"r12"
124274	"r12"
155020	"r12"
155021	"r12"
401612	"r12"
401666	"r12"
401664	"r12"
401663	"r12"
401751	"r12"
401752	"r12"
401754	"r12"
401755	"r12"
154997	"r12"
155023	"r12"
124278	"r12"
401639	"r12"
401640	"r12"
401641	"r12"
155026	"r12"
155025	"r12"
124280	"r12"
124282	"r12"
394043	"r12"
155027	"r12"
155028	"r12"
154993	"r12"
155029	"r12"
570822	"r12"
552704	"r12"
629882	"r12"
634304	"r12"
570821	"r12"
552808	"r12"
570819	"r12"
570817	"r12"
552736	"r12"
552760	"r12"
552759	"r12"
629880	"r12"
543544	"r12"
555333	"r12"
629877	"r12"
629879	"r12"
629874	"r12"
570820	"r12"
570823	"r12"
570814	"r12"
570816	"r12"
631880	"r12"
629875	"r12"
629878	"r12"
629881	"r12"
594382	"r12"
539789	"r12"
552773	"r12"
552788	"r12"
533302	"r12"
552809	"r12"
552810	"r12"
552811	"r12"
529430	"r12"
529421	"r12"
529416	"r12"
529432	"r12"
529424	"r12"
529425	"r12"
529429	"r12"
529420	"r12"
529412	"r12"
529415	"r12"
570818	"r12"
570815	"r12"
555335	"r12"
543470	"r12"
594384	"r12"
543469	"r12"
594385	"r12"
543543	"r12"
543542	"r12"
716259	"r12"
645929	"r12"
716265	"r12"
749042	"r12"
749043	"r12"
749044	"r12"
749045	"r12"
749055	"r12"
749053	"r12"
749054	"r12"
749046	"r12"
749047	"r12"
749050	"r12"
749051	"r12"
749056	"r12"
749048	"r12"
716227	"r12"
716239	"r12"
716236	"r12"
716237	"r12"
716221	"r12"
716222	"r12"
716240	"r12"
716241	"r12"
716242	"r12"
716243	"r12"
716224	"r12"
716228	"r12"
716244	"r12"
716245	"r12"
716229	"r12"
716230	"r12"
716233	"r12"
716234	"r12"
716235	"r12"
716246	"r12"
716247	"r12"
716248	"r12"
716225	"r12"
716231	"r12"
749030	"r12"
749041	"r12"
749039	"r12"
749040	"r12"
716179	"r12"
716184	"r12"
716185	"r12"
716180	"r12"
716987	"r12"
716186	"r12"
716173	"r12"
716182	"r12"
716187	"r12"
716181	"r12"
716176	"r12"
716183	"r12"
716189	"r12"
716190	"r12"
716191	"r12"
716193	"r12"
716192	"r12"
716188	"r12"
716175	"r12"
716178	"r12"
769166	"r12"
769167	"r12"
769159	"r12"
749012	"r12"
749016	"r12"
749017	"r12"
749019	"r12"
749020	"r12"
749013	"r12"
749014	"r12"
749015	"r12"
749018	"r12"
716262	"r12"
716260	"r12"
716261	"r12"
716264	"r12"
716263	"r12"
749009	"r12"
749000	"r12"
749007	"r12"
749008	"r12"
749002	"r12"
749004	"r12"
749005	"r12"
749003	"r12"
749006	"r12"
749036	"r12"
749037	"r12"
716196	"r12"
716199	"r12"
716204	"r12"
716203	"r12"
716205	"r12"
716206	"r12"
716207	"r12"
716208	"r12"
716209	"r12"
716197	"r12"
716200	"r12"
716198	"r12"
716201	"r12"
749023	"r12"
749026	"r12"
749027	"r12"
749024	"r12"
749025	"r12"
749068	"r12"
716219	"r12"
716217	"r12"
716218	"r12"
633291	"r12"
633292	"r12"
749011	"r12"
769073	"r12"
769074	"r12"
749069	"r12"
749070	"r12"
749071	"r12"
749072	"r12"
633293	"r12"
769076	"r12"
769078	"r12"
769082	"r12"
769077	"r12"
769080	"r12"
769081	"r12"
769079	"r12"
769083	"r12"
716258	"r12"
716249	"r12"
716251	"r12"
716257	"r12"
716252	"r12"
716254	"r12"
716255	"r12"
716256	"r12"
716250	"r12"
716253	"r12"
748981	"r12"
748982	"r12"
748983	"r12"
748984	"r12"
748986	"r12"
748987	"r12"
716267	"r12"
748976	"r12"
748988	"r12"
748977	"r12"
748979	"r12"
748989	"r12"
748990	"r12"
748985	"r12"
748980	"r12"
748974	"r12"
748975	"r12"
748978	"r12"
749031	"r12"
749032	"r12"
749033	"r12"
749034	"r12"
716212	"r12"
716214	"r12"
716213	"r12"
716215	"r12"
716223	"r12"
716226	"r12"
716232	"r12"
716238	"r12"
769084	"r12"
716202	"r12"
749057	"r12"
749063	"r12"
749049	"r12"
749052	"r12"
749058	"r12"
749059	"r12"
749064	"r12"
749060	"r12"
749061	"r12"
749062	"r12"
749065	"r12"
749067	"r12"
678964	"r12"
678965	"r12"
678966	"r12"
716266	"r12"
748996	"r12"
748992	"r12"
748997	"r12"
748998	"r12"
748999	"r12"
748991	"r12"
748994	"r12"
748993	"r12"
749028	"r12"
633288	"r12"
633289	"r12"
633286	"r12"
633285	"r12"
633287	"r12"
647976	"r12"
769118	"r12"
769120	"r12"
769122	"r12"
761407	"r12"
761412	"r12"
719715	"r12"
719725	"r12"
719729	"r12"
719730	"r12"
719716	"r12"
719723	"r12"
719726	"r12"
719719	"r12"
679007	"r12"
679010	"r12"
719754	"r12"
719757	"r12"
719755	"r12"
719756	"r12"
728291	"r12"
719769	"r12"
728279	"r12"
728278	"r12"
769158	"r12"
769153	"r12"
769154	"r12"
769163	"r12"
769099	"r12"
769102	"r12"
769096	"r12"
769151	"r12"
769098	"r12"
769090	"r12"
769094	"r12"
769100	"r12"
749408	"r12"
749410	"r12"
749402	"r12"
749405	"r12"
749429	"r12"
761398	"r12"
761399	"r12"
761396	"r12"
761397	"r12"
749448	"r12"
749449	"r12"
749445	"r12"
749447	"r12"
780084	"r12"
780111	"r12"
780110	"r12"
780114	"r12"
780143	"r12"
780115	"r12"
780146	"r12"
780112	"r12"
780116	"r12"
780113	"r12"
780156	"r12"
787937	"r12"
787924	"r12"
787931	"r12"
787932	"r12"
787929	"r12"
761463	"r12"
761458	"r12"
678996	"r12"
678997	"r12"
678998	"r12"
719681	"r12"
679011	"r12"
679002	"r12"
780130	"r12"
679008	"r12"
679018	"r12"
719678	"r12"
679004	"r12"
761452	"r12"
761455	"r12"
761454	"r12"
719703	"r12"
719704	"r12"
679014	"r12"
761465	"r12"
761466	"r12"
744739	"r12"
728370	"r12"
728371	"r12"
749472	"r12"
780086	"r12"
780087	"r12"
761374	"r12"
728308	"r12"
780088	"r12"
761468	"r12"
761469	"r12"
749464	"r12"
761467	"r12"
749465	"r12"
749466	"r12"
761378	"r12"
761382	"r12"
761380	"r12"
761383	"r12"
761381	"r12"
761384	"r12"
787950	"r12"
787964	"r12"
787952	"r12"
787965	"r12"
787957	"r12"
787953	"r12"
787948	"r12"
761441	"r12"
769150	"r12"
769117	"r12"
769115	"r12"
769116	"r12"
769109	"r12"
769112	"r12"
769107	"r12"
769114	"r12"
769108	"r12"
678975	"r12"
678926	"r12"
678931	"r12"
678932	"r12"
678928	"r12"
678936	"r12"
678929	"r12"
678977	"r12"
678960	"r12"
678961	"r12"
678988	"r12"
678987	"r12"
780133	"r12"
780134	"r12"
780132	"r12"
728310	"r12"
728314	"r12"
728316	"r12"
728313	"r12"
761386	"r12"
780080	"r12"
780131	"r12"
761392	"r12"
761395	"r12"
780082	"r12"
761390	"r12"
761391	"r12"
761393	"r12"
749462	"r12"
780137	"r12"
780083	"r12"
787943	"r12"
749460	"r12"
780135	"r12"
749461	"r12"
780136	"r12"
678983	"r12"
678984	"r12"
678985	"r12"
766442	"r12"
718074	"r12"
766374	"r12"
718076	"r12"
635216	"r12"
766449	"r12"
766451	"r12"
766450	"r12"
818823	"r12"
818825	"r12"
818824	"r12"
635218	"r12"
766373	"r12"
718077	"r12"
766445	"r12"
766444	"r12"
635217	"r12"
594931	"r12"
754802	"r12"
719477	"r12"
754811	"r12"
754814	"r12"
754815	"r12"
754812	"r12"
754808	"r12"
754798	"r12"
755289	"r12"
755290	"r12"
755293	"r12"
754819	"r12"
754817	"r12"
755306	"r12"
