"ncnesoil30m","MLRA.value","LRU","MLRA.total","Value","Count","percentmlra","mu.total","affinity","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T150_sand","T150_clay","T150_OM","T50_sand","T50_pH","flood","humicdepth","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","Site111"
186276,60,"98A1",36997771,82746,36444,0.0985032314514299,0.0985032314514299,100,100,100,"Adrian",2528246,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186276,60,"98A1",36997771,82746,36444,0.0985032314514299,0.0985032314514299,100,100,100,"Houghton",2528250,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186276,60,"98A1",36997771,82746,36444,0.0985032314514299,0.0985032314514299,100,100,100,"Edwards",2528248,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186278,60,"98A1",36997771,82760,2778,0.00750856044814159,0.00750856044814159,100,100,100,"Palms",2528427,796923,"2x2st","Palms muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186278,60,"98A1",36997771,82760,2778,0.00750856044814159,0.00750856044814159,100,100,100,"Houghton",2528429,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186278,60,"98A1",36997771,82760,2778,0.00750856044814159,0.00750856044814159,100,100,100,"Edwards",2528432,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186298,60,"98A1",36997771,72767,11304,0.0305531919747273,0.058689846769435,52.0587352949763,52.0587352949763,100,"Palms",2219233,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,89,250,13.9893339538574,13.42,38.77,0,6.5,"none",89,"organic, herbaceous material & drift",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186298,60,"98A1",36997771,72767,11304,0.0305531919747273,0.058689846769435,52.0587352949763,52.0587352949763,100,"Houghton",2219235,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Deep Muck"
186298,60,"98A1",36997771,72767,11304,0.0305531919747273,0.058689846769435,52.0587352949763,52.0587352949763,100,"Edwards",2093966,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",TRUE,90,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186298,60,"98A1",36997771,72767,11304,0.0305531919747273,0.058689846769435,52.0587352949763,52.0587352949763,100,"Adrian",2219227,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186312,60,"98A1",36997771,72737,44542,0.120391036530282,0.216288548793183,55.6622332536896,55.6622332536896,100,"Adrian",2528246,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186312,60,"98A1",36997771,72737,44542,0.120391036530282,0.216288548793183,55.6622332536896,55.6622332536896,100,"Edwards",2528248,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186312,60,"98A1",36997771,72737,44542,0.120391036530282,0.216288548793183,55.6622332536896,55.6622332536896,100,"Houghton",2528250,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186355,60,"98A1",36997771,64683,21907,0.0592116752114607,0.0666467729513303,88.8440243831473,88.8440243831473,100,"Houghton",2528250,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186355,60,"98A1",36997771,64683,21907,0.0592116752114607,0.0666467729513303,88.8440243831473,88.8440243831473,100,"Edwards",2528248,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",FALSE,2,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186355,60,"98A1",36997771,64683,21907,0.0592116752114607,0.0666467729513303,88.8440243831473,88.8440243831473,100,"Adrian",2528246,754826,"2rfgz","Adrian muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186371,60,"98A1",36997771,65544,1643,0.00444080806922125,0.00444080806922125,100,100,100,"Houghton",2219235,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Deep Muck"
186371,60,"98A1",36997771,65544,1643,0.00444080806922125,0.00444080806922125,100,100,100,"Edwards",2093966,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",TRUE,90,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186371,60,"98A1",36997771,65544,1643,0.00444080806922125,0.00444080806922125,100,100,100,"Palms",2219233,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",0,89,250,13.9893339538574,13.42,38.77,0,6.5,"none",89,"organic, herbaceous material & drift",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186371,60,"98A1",36997771,65544,1643,0.00444080806922125,0.00444080806922125,100,100,100,"Adrian",2219227,629883,"2rfgx","Edwards muck, 0 to 1 percent slopes",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186372,60,"98A1",36997771,64493,25892,0.069982594356833,0.0902739513913664,77.5224671992434,77.5224671992434,100,"Adrian",2393899,754782,"2w5lx","Gilford sandy loam, 0 to 2 percent slopes, gravelly subsoil",FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & glacial drainage channel & glacial drainage channel & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186373,60,"98A1",36997771,64605,3562,0.0096276070252989,0.0108562347608481,88.6827453291626,88.6827453291626,100,"Adrian",2505108,754816,"2w5mv","Granby loamy sand, 0 to 2 percent slopes",FALSE,1,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,26.4453333536784,0,5.34000015258789,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186374,60,"98A1",36997771,64589,70218,0.189789811932184,0.194457330700739,97.5997208478921,97.5997208478921,100,"Edwards",2528253,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186374,60,"98A1",36997771,64589,70218,0.189789811932184,0.194457330700739,97.5997208478921,97.5997208478921,100,"Adrian",2528252,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,4,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",0,86,250,38.4,1.28,32.6453330485026,0,5.61999988555908,"none",86,"organic, herbaceous material & glaciofluvial deposits",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186374,60,"98A1",36997771,64589,70218,0.189789811932184,0.194457330700739,97.5997208478921,97.5997208478921,100,"Palms",2528255,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186374,60,"98A1",36997771,64589,70218,0.189789811932184,0.194457330700739,97.5997208478921,97.5997208478921,100,"Houghton",2528241,754825,"2rfgy","Houghton muck, 0 to 1 percent slopes",TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,79.3599975585937,0,5.92000007629395,"none",203,"organic, herbaceous material",,"depression & moraine & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186394,60,"98A1",36997771,64680,16666,0.0450459569577854,0.0451536202129624,99.7615622962916,99.7615622962916,100,"Edwards",2528432,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,1,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",0,23,250,11.2,9.52,41.82,0,5.87799989700317,"none",203,"organic, herbaceous material & marl",,"moraine & glacial drainage channel & outwash plain & lakebed (relict) & lakebed (relict) & lakebed (relict)","yes","no",0,"M2 Mucky Depression","Limnic Muck"
186394,60,"98A1",36997771,64680,16666,0.0450459569577854,0.0451536202129624,99.7615622962916,99.7615622962916,100,"Houghton",2528429,796923,"2x2st","Palms muck, 0 to 1 percent slopes",FALSE,2,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",0,250,250,0,0,74,0,5.92000007629395,"none",203,"organic, herbaceous material",,"moraine & depression & drainageway & glacial drainage channel & drainageway & outwash plain & drainageway & depression & moraine & drainageway & outwash plain & depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186394,60,"98A1",36997771,64680,16666,0.0450459569577854,0.0451536202129624,99.7615622962916,99.7615622962916,100,"Palms",2528427,796923,"2x2st","Palms muck, 0 to 1 percent slopes",TRUE,92,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,71,250,13.1666666666667,5.26666666666667,21.8966666666667,0,5.34600014686584,"none",71,"organic, herbaceous material & drift",,"moraine & outwash plain & till plain & depression & depression & depression & swamp & swamp & swamp & drainageway & drainageway & drainageway","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186407,60,"98A1",36997771,65577,1096,0.00296234062316889,0.00296234062316889,100,100,100,"Houghton",289433,144165,"67z4","Wallkill loam",FALSE,4,"histosols","typic medisaprists","Euic, mesic Typic Medisaprists","very poorly",1,250,250,10,27.3,86.7333333333333,10,6.69999980926514,"none",152,"organic, herbaceous material",,"depression","yes","no",0,"M2 Mucky Depression","Deep Muck"
186407,60,"98A1",36997771,65577,1096,0.00296234062316889,0.00296234062316889,100,100,100,"Palms",289432,144165,"67z4","Wallkill loam",FALSE,3,"histosols","terric medisaprists","Loamy, mixed, euic, mesic Terric Medisaprists","very poorly",1,104,250,14.2933333333333,27.3,59.9766666666667,10,7,"none",104,,,"depression","yes","no",0,"M2 Mucky Depression","Mineral Muck"
186566,89,"98A2",4099387,51438,3287,0.0801827200017954,0.104414314845861,76.7928421693548,76.7928421693548,100,"Histosols",268555,144355,"6848","Histosols and Aquents, ponded",TRUE,49,"histosols",,"Histosols","very poorly",1,250,250,0,0,82.5,0,,"none",130,"organic, herbaceous material",,"depression & marsh","yes","no",0,"M2 Mucky Depression","Deep Muck"
186591,89,"98A2",4099387,51446,36091,0.880399923208031,1.01885317681664,86.4108728559694,86.4108728559694,100,"Pinnebog",268485,144309,"6852","Pinnebog muck",TRUE,100,"histosols","hemic medisaprists","Euic, mesic Hemic Medisaprists","very poorly",1,250,250,10,29.6,86.6333333333333,10,6.69999980926514,"none",152,"organic, herbaceous material",,"outwash plain","yes","no",0,"M2 Mucky Depression","Deep Muck"
